Student_ID,CGPA,Attendance,Backlogs,Year,Python,Java,DSA,SQL,OOP,DBMS,OS,CN,Git,Linux,Docker,Cloud,Projects,Internship,Certifications,Hackathons,OpenSource,LeetCode,Communication,Teamwork,Leadership,EmployabilityStatus
4021,7.99,99,0,3,2,2,2,1,1,2,1,1,1,1,1,1,4,1,2,4,1,252,2,2,2,1
4022,8.28,73,0,4,1,1,1,2,2,1,1,0,1,1,0,0,3,1,1,2,1,270,2,1,1,0
4023,7.81,80,1,4,1,2,1,2,2,2,1,2,1,1,0,0,2,0,1,1,0,343,1,1,0,0
4024,9.64,100,0,2,2,1,2,1,2,2,1,1,1,1,1,1,5,1,4,4,1,859,1,2,2,1
4025,7.11,89,0,3,2,1,2,1,2,1,2,1,1,1,1,0,7,1,2,4,1,492,2,1,2,1
4026,9.38,100,0,2,2,2,2,1,2,2,2,1,1,1,1,1,7,1,6,4,1,653,2,2,1,1
4027,6.15,72,4,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,76,0,0,0,2
4028,7.0,81,0,2,2,1,2,1,1,1,1,1,1,1,1,0,8,1,4,5,0,636,2,1,1,1
4029,7.88,65,0,4,2,2,2,2,2,2,2,2,1,1,1,0,8,1,2,3,0,357,2,1,2,0
4030,9.15,86,0,3,2,1,2,1,2,2,2,2,1,1,1,1,7,1,7,5,1,607,1,2,2,1
4031,5.69,62,4,4,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,54,1,0,1,2
4032,9.73,90,0,3,1,1,1,1,2,2,2,1,0,0,0,0,2,0,1,1,0,74,1,2,0,2
4033,5.51,85,3,4,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,30,1,0,0,2
4034,7.97,88,2,3,2,1,2,2,1,1,2,2,1,1,1,0,4,1,2,5,0,519,1,2,2,0
4035,7.96,91,0,3,1,2,2,2,2,1,2,1,1,1,1,1,7,0,4,1,1,460,2,1,0,1
4036,9.85,86,0,3,2,1,2,2,2,2,2,1,1,1,1,1,7,1,3,3,1,471,2,2,2,1
4037,5.97,73,1,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,48,1,0,0,2
4038,9.78,85,0,4,2,2,2,1,2,2,2,1,1,1,1,1,5,0,5,4,1,832,1,2,2,0
4039,9.26,90,0,3,0,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,0,81,1,2,0,2
4040,6.35,70,5,4,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,37,0,0,0,2
4041,7.15,93,2,4,2,2,2,2,2,1,1,2,1,1,0,0,4,1,4,3,0,445,2,2,1,1
4042,9.48,86,0,3,2,1,2,1,2,2,2,2,1,1,1,1,5,1,7,5,1,564,1,2,2,1
4043,7.32,89,0,2,1,1,2,2,1,2,0,0,1,1,0,0,4,1,4,2,1,252,2,2,0,1
4044,7.54,94,1,3,1,1,2,2,2,1,1,2,1,1,0,0,4,1,3,1,0,167,2,1,0,0
4045,6.0,59,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,71,0,1,1,2
4046,5.95,75,3,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,2
4047,8.07,82,2,3,2,1,2,2,1,1,0,0,1,1,1,0,4,0,2,3,0,697,1,1,2,0
4048,7.97,82,2,4,2,2,2,2,1,2,0,1,1,1,1,0,7,1,3,3,1,523,1,2,0,1
4049,5.81,66,2,3,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,1,0,13,0,0,1,2
4050,8.13,76,2,3,2,1,2,1,2,1,2,0,1,1,1,0,6,1,2,5,0,494,2,1,1,1
4051,7.34,82,0,4,2,0,1,1,1,1,0,1,1,1,0,0,4,0,1,1,0,280,2,1,0,0
4052,8.83,93,1,3,1,1,2,1,2,2,2,1,1,1,1,1,7,1,5,4,1,505,1,2,2,1
4053,6.9,83,2,2,2,1,2,2,1,1,2,1,1,1,1,0,8,1,2,1,1,356,2,2,2,1
4054,5.9,79,4,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,74,1,1,1,2
4055,8.81,95,0,4,1,1,1,1,1,1,2,1,0,0,0,0,1,0,1,1,0,106,1,1,1,0
4056,7.74,87,0,4,2,2,2,2,1,1,0,2,1,1,1,0,4,1,2,5,1,553,1,1,1,0
4057,6.21,66,3,3,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,23,0,1,0,2
4058,8.87,93,0,4,1,0,0,1,2,2,1,2,0,0,0,0,2,0,0,0,0,8,0,2,0,2
4059,7.78,83,2,3,2,2,1,2,2,2,0,0,1,1,0,0,3,1,4,1,0,177,1,2,1,0
4060,6.76,84,2,2,2,1,2,2,2,2,1,2,1,1,1,0,7,1,4,2,1,735,1,2,0,1
4061,5.55,81,1,3,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,47,1,1,0,2
4062,9.15,96,0,2,2,1,2,1,2,2,1,2,1,1,1,1,7,1,4,4,0,699,2,1,1,1
4063,10.0,88,0,3,2,2,2,2,2,2,2,1,1,1,1,1,7,1,7,4,1,849,2,1,2,1
4064,8.68,93,1,2,1,1,2,1,2,1,2,1,1,1,1,1,7,1,2,4,0,300,2,1,1,0
4065,6.6,86,0,3,2,1,2,2,1,2,1,2,1,1,1,0,6,1,2,5,1,638,2,1,1,1
4066,7.15,89,0,3,2,2,2,2,2,1,2,1,1,1,1,0,8,1,3,5,1,761,2,2,1,1
4067,5.94,77,2,3,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,25,0,0,0,2
4068,7.12,87,1,4,1,2,1,2,1,1,0,1,1,1,0,0,3,0,1,1,0,233,2,2,1,0
4069,9.07,89,0,4,2,2,2,1,2,2,2,1,1,1,1,1,7,1,6,5,0,739,1,1,1,1
4070,7.77,80,0,4,2,1,2,2,1,1,2,2,1,1,1,0,6,1,2,3,1,580,2,2,1,1
4071,6.1,71,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,55,0,0,1,2
4072,7.55,75,0,3,2,1,1,2,1,2,0,0,1,1,0,0,2,0,2,1,0,125,1,2,0,0
4073,7.09,72,0,3,1,2,2,0,2,2,1,2,1,1,0,0,5,0,3,0,0,180,0,1,1,0
4074,9.45,91,0,4,2,1,2,2,2,2,1,2,1,1,1,1,5,1,3,5,1,626,1,2,2,0
4075,8.76,99,0,3,1,1,0,1,1,2,1,2,0,0,0,0,2,0,2,1,0,11,0,1,0,2
4076,8.27,71,2,4,2,1,2,2,2,2,0,1,1,1,0,0,5,1,2,1,0,142,1,2,0,0
4077,5.73,62,4,3,0,1,1,1,0,1,1,1,0,0,0,0,2,0,1,0,0,75,1,1,0,2
4078,8.33,84,0,4,2,0,2,1,2,1,2,2,1,1,0,0,5,0,4,2,1,326,2,1,1,1
4079,7.67,91,2,4,1,0,2,2,2,2,2,1,1,1,0,0,2,1,1,1,0,135,1,1,1,0
4080,8.42,93,1,4,2,1,1,2,1,1,2,2,1,1,1,1,7,1,3,3,0,384,2,1,2,1
4081,7.23,73,0,3,1,2,1,1,1,1,0,2,1,1,0,0,2,0,1,1,0,334,1,2,1,0
4082,8.13,95,1,3,1,1,2,2,2,2,2,1,1,1,1,1,5,1,2,1,1,636,2,2,0,1
4083,8.39,73,2,3,2,0,2,1,2,1,0,1,1,1,0,0,5,0,2,2,0,372,0,2,1,0
4084,9.02,92,0,2,2,2,2,1,2,2,2,1,1,1,1,1,7,1,3,2,1,711,2,1,2,1
4085,7.59,84,0,3,2,2,2,1,1,2,0,1,1,1,1,0,5,1,3,3,1,701,2,1,2,0
4086,6.59,88,2,4,2,1,2,2,2,1,2,1,1,1,1,0,5,1,3,4,1,673,2,1,0,0
4087,8.74,94,0,2,2,2,2,1,1,2,1,2,1,1,1,1,4,1,5,3,0,603,1,1,1,1
4088,6.77,81,1,2,2,2,2,1,2,2,2,1,1,1,1,0,4,1,3,4,0,626,2,2,2,1
4089,8.69,94,1,2,2,2,1,1,2,1,2,1,1,1,1,1,4,1,2,1,1,364,1,2,0,1
4090,8.63,97,0,3,1,0,1,1,2,2,1,1,0,0,0,0,1,0,1,1,0,72,1,1,1,0
4091,7.24,87,1,3,2,1,2,1,2,2,0,2,1,1,1,0,6,1,2,2,1,469,1,1,0,0
4092,7.99,72,0,3,2,2,2,2,1,2,1,1,1,1,1,0,4,1,2,5,0,373,2,2,0,1
4093,7.59,74,2,3,1,2,1,1,2,1,2,0,1,1,0,0,4,0,2,0,1,231,2,2,1,0
4094,6.86,89,0,4,2,2,2,2,1,2,2,1,1,1,1,0,6,1,2,4,0,686,1,2,0,0
4095,7.49,76,2,4,2,1,2,2,2,2,1,0,1,1,1,0,5,0,2,4,0,740,1,2,2,0
4096,7.34,87,0,4,2,2,2,2,2,2,1,0,1,1,1,0,4,1,3,2,1,553,2,1,1,0
4097,8.49,85,1,2,2,1,1,2,1,2,1,1,1,1,0,0,2,1,1,1,0,344,1,2,0,0
4098,5.89,65,1,2,1,1,0,1,0,0,1,1,0,0,0,0,2,0,1,1,0,73,0,1,1,2
4099,9.22,92,0,4,2,1,2,2,2,2,2,2,1,1,1,1,7,1,4,4,0,726,1,2,2,1
4100,7.41,82,2,2,2,1,1,1,2,2,1,0,1,1,0,0,4,0,1,3,0,235,2,2,1,0
4101,8.67,96,0,2,2,2,1,2,1,2,2,2,1,1,1,1,4,0,4,4,0,464,1,2,1,1
4102,5.77,64,5,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,30,1,0,1,2
4103,8.86,89,0,4,2,2,2,1,1,1,2,1,1,1,1,1,5,1,3,1,0,567,1,2,1,1
4104,8.2,77,0,3,1,1,2,0,1,2,0,1,1,1,0,0,5,1,2,1,0,231,1,1,1,0
4105,8.5,77,2,3,2,1,1,1,1,1,2,2,1,1,0,0,5,1,2,2,1,221,2,1,1,0
4106,7.8,78,2,4,2,2,2,2,2,2,2,2,1,1,1,0,8,0,4,5,1,413,2,1,0,1
4107,8.16,88,1,3,1,1,1,2,2,2,0,2,1,1,0,0,2,0,1,0,0,186,0,1,0,0
4108,7.58,93,1,2,2,0,1,1,1,1,2,2,1,1,0,0,5,0,4,0,0,398,0,1,1,0
4109,8.06,76,2,4,2,0,1,1,2,1,2,2,1,1,0,0,4,1,2,1,1,307,2,1,1,1
4110,6.05,67,5,2,0,1,0,1,1,1,1,0,1,0,0,0,4,1,0,1,0,14,1,1,1,2
4111,8.93,98,0,2,0,0,1,1,2,2,1,2,0,0,0,0,1,0,1,0,0,103,2,1,0,2
4112,8.42,98,0,3,0,0,1,1,2,1,2,1,0,0,0,0,2,0,2,0,0,97,1,1,0,2
4113,8.54,94,0,4,1,1,0,1,1,2,2,2,0,0,0,0,2,0,1,1,0,26,0,1,0,2
4114,7.95,90,1,2,2,2,1,2,2,2,2,2,1,1,1,1,7,1,4,1,0,264,1,1,1,0
4115,7.83,89,2,3,1,0,2,1,2,2,2,2,1,1,0,0,3,0,2,1,1,273,0,1,1,0
4116,8.56,97,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,68,0,2,0,2
4117,8.47,81,2,3,1,0,2,1,1,1,0,1,1,1,0,0,3,0,4,2,0,422,0,2,1,0
4118,6.78,74,2,4,1,0,1,1,0,0,1,1,0,0,0,0,2,0,1,1,0,60,0,1,0,2
4119,6.95,83,2,3,2,2,2,1,2,1,1,0,1,1,1,0,4,0,2,2,1,768,2,1,2,0
4120,9.3,100,0,2,0,0,0,1,2,1,1,1,0,0,0,0,2,0,2,0,0,53,2,2,0,2
4121,7.37,85,1,2,1,1,2,0,2,1,0,0,1,1,0,0,3,1,3,1,1,259,1,1,0,0
4122,6.76,82,0,4,2,2,2,2,1,2,1,1,1,1,1,0,6,0,3,4,0,713,1,2,0,0
4123,8.03,81,0,3,2,2,2,1,2,1,0,1,1,1,1,0,6,1,2,3,0,506,1,2,1,0
4124,7.31,88,2,3,1,2,1,2,1,2,0,1,1,1,0,0,5,0,2,3,0,192,0,2,1,0
4125,6.59,69,0,4,2,2,2,2,1,2,1,1,1,1,1,0,7,1,2,4,1,647,1,1,0,1
4126,8.76,96,0,3,1,0,0,1,1,2,1,1,0,0,0,0,2,0,1,0,0,119,1,1,1,2
4127,6.96,72,0,3,2,2,2,2,2,2,1,2,1,1,1,0,5,1,3,5,1,578,1,2,2,0
4128,9.71,94,0,4,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,52,2,1,1,2
4129,8.03,71,0,3,2,2,2,1,2,2,2,2,1,1,1,0,7,0,3,4,1,638,2,1,1,1
4130,7.46,75,1,3,2,1,1,1,2,2,2,1,1,1,0,0,4,0,4,0,0,111,1,2,1,0
4131,7.44,85,2,4,2,0,1,1,1,1,1,1,1,1,0,0,3,1,4,2,1,175,1,1,0,0
4132,7.15,73,0,2,2,1,2,2,2,2,1,1,1,1,1,0,4,1,4,5,0,692,1,1,1,1
4133,8.46,98,0,4,1,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,0,78,0,1,0,0
4134,7.39,86,0,4,2,2,2,1,2,2,1,1,1,1,1,0,8,1,4,1,0,396,2,2,0,1
4135,7.32,85,2,3,2,1,2,2,1,2,1,1,1,1,1,0,5,0,4,2,1,361,2,2,2,1
4136,9.22,93,0,3,0,1,0,1,2,2,1,1,0,0,0,0,2,0,1,0,0,106,2,2,1,2
4137,9.49,91,0,4,0,0,1,0,2,1,2,2,1,1,0,0,3,1,1,1,1,2,1,1,1,0
4138,7.87,71,2,3,2,2,2,1,2,1,0,0,1,1,1,0,6,0,2,1,1,496,2,2,1,1
4139,9.31,92,0,2,0,1,1,0,1,2,2,1,1,1,0,0,2,1,2,0,0,10,1,2,0,2
4140,6.94,80,0,4,2,1,2,1,2,2,1,0,1,1,1,0,7,1,2,5,1,611,2,2,0,1
4141,7.01,71,2,4,2,2,2,1,1,2,1,2,1,1,1,0,8,1,2,3,1,757,1,1,2,0
4142,9.27,94,0,3,0,0,0,1,2,1,2,2,0,0,0,0,2,0,0,1,0,74,1,1,1,0
4143,8.69,88,0,4,2,2,1,1,1,1,1,2,1,1,1,1,7,1,4,2,0,295,2,1,0,0
4144,9.4,96,0,2,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,37,1,2,0,0
4145,9.07,100,1,3,2,2,1,1,2,2,1,2,1,1,1,1,4,1,2,4,1,596,1,1,0,1
4146,6.58,79,5,2,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,25,0,1,1,2
4147,7.33,80,1,2,1,2,1,0,2,1,1,2,1,1,0,0,3,0,2,3,0,310,0,1,0,0
4148,9.01,100,0,4,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,12,1,2,0,0
4149,7.46,67,1,3,2,1,2,1,2,2,1,0,1,1,1,0,5,1,4,4,1,463,1,2,1,0
4150,9.58,97,0,3,0,1,1,1,1,2,1,2,0,0,0,0,2,0,0,0,0,53,0,1,0,2
4151,7.25,74,1,2,2,0,2,1,2,2,0,2,1,1,0,0,4,1,3,3,0,326,1,1,0,2
4152,6.93,82,3,4,0,1,1,0,1,1,1,1,1,1,0,0,3,0,1,1,1,59,0,1,1,2
4153,6.78,70,1,4,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,6,0,0,1,2
4154,8.35,89,0,3,1,1,1,2,1,1,2,1,1,1,1,1,7,1,2,1,0,480,2,1,2,0
4155,8.74,99,0,2,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,1,0,59,1,2,0,2
4156,9.54,99,0,3,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,7,2,2,1,2
4157,8.43,90,1,3,1,2,2,1,1,2,1,2,1,1,0,0,3,0,1,2,0,118,0,1,1,0
4158,7.49,72,0,3,1,0,1,1,2,1,0,1,1,1,0,0,3,0,4,0,1,402,0,2,1,0
4159,6.62,80,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,39,1,1,0,2
4160,5.52,77,5,2,1,1,0,1,1,0,0,0,1,0,0,0,2,1,1,1,0,24,1,1,0,2
4161,9.19,93,1,3,1,1,2,1,1,2,1,1,1,1,1,1,5,1,3,3,1,548,1,2,0,1
4162,8.56,95,0,4,1,1,0,0,2,2,2,1,0,0,0,0,0,0,1,1,0,43,0,1,0,2
4163,8.12,65,2,3,2,2,2,1,2,1,1,2,1,1,1,0,6,1,2,5,1,558,2,2,0,1
4164,9.82,87,0,3,2,2,2,1,2,2,2,1,1,1,1,1,5,1,5,4,1,505,2,1,2,1
4165,5.72,79,5,4,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,42,0,1,0,2
4166,8.25,81,0,4,1,2,2,2,1,2,1,0,1,1,0,0,3,1,3,0,1,370,2,2,0,1
4167,8.28,72,2,3,1,0,2,0,2,2,0,2,1,1,0,0,3,0,4,1,1,298,0,2,1,0
4168,5.63,74,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,51,0,1,0,2
4169,5.8,85,1,4,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,64,1,0,1,2
4170,5.65,68,2,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,0,40,1,1,0,2
4171,8.99,97,0,4,2,2,2,1,2,2,1,1,1,1,1,1,6,1,7,5,1,818,1,2,1,1
4172,9.75,92,0,3,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,63,2,1,1,2
4173,8.16,71,2,3,1,0,1,2,2,2,2,2,1,1,0,0,4,0,1,0,0,377,2,1,0,0
4174,6.96,67,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,72,0,1,1,2
4175,7.51,84,1,4,1,0,1,0,1,1,0,0,1,1,0,0,2,0,1,3,0,446,0,1,0,2
4176,8.71,99,0,3,2,1,2,2,2,1,1,2,1,1,1,1,5,1,5,4,0,395,2,1,2,1
4177,6.33,63,2,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,56,1,0,1,2
4178,8.04,96,1,2,1,2,1,1,2,2,2,2,1,1,1,1,4,1,5,4,0,467,2,2,1,0
4179,9.75,95,0,3,2,1,2,2,2,2,1,1,1,1,1,1,5,1,7,2,1,649,2,2,1,1
4180,6.21,74,5,3,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,49,0,0,0,2
4181,6.23,71,3,2,1,1,0,1,0,1,0,1,1,1,0,0,2,1,1,1,0,17,1,1,1,0
4182,7.33,76,0,4,2,2,1,1,2,2,0,2,1,1,0,0,4,1,4,3,1,260,2,1,0,0
4183,8.28,86,0,3,2,2,2,1,1,1,2,1,1,1,1,1,7,1,3,1,1,636,1,2,2,1
4184,9.19,93,0,2,2,2,2,1,2,2,2,2,1,1,1,1,8,0,5,3,0,835,1,2,1,1
4185,6.85,63,2,3,0,1,0,1,1,1,0,1,0,0,0,0,2,0,1,1,0,49,0,0,1,2
4186,7.88,76,2,4,1,1,1,0,1,1,0,0,1,1,0,0,4,0,1,3,1,360,0,2,0,0
4187,7.34,83,1,4,2,0,2,2,2,1,2,0,1,1,0,0,5,0,4,0,1,141,1,2,1,1
4188,8.4,90,1,4,2,0,1,1,2,2,0,1,1,1,0,0,5,0,2,3,0,171,1,2,0,0
4189,6.84,78,3,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,55,1,1,0,2
4190,7.3,80,0,3,2,2,2,2,1,1,2,2,1,1,1,0,8,1,4,5,1,786,1,2,2,1
4191,9.63,98,0,4,1,1,1,1,1,2,1,1,0,0,0,0,1,0,2,0,0,8,0,1,0,0
4192,8.94,93,0,4,1,0,1,0,1,1,2,1,0,0,0,0,2,0,2,0,0,112,1,2,1,0
4193,9.29,92,0,4,1,0,1,1,1,2,2,2,0,0,0,0,1,0,1,0,0,73,2,1,0,0
4194,8.8,93,0,2,0,1,1,0,2,2,2,2,1,1,0,0,3,0,1,0,1,74,1,1,0,0
4195,9.46,94,0,3,0,1,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,27,2,1,1,2
4196,9.37,88,0,2,2,2,2,1,2,2,1,2,1,1,1,1,6,1,3,5,1,833,1,1,1,1
4197,7.6,68,2,4,2,2,2,2,1,1,2,1,1,1,1,0,5,1,3,4,0,558,2,2,2,0
4198,7.03,83,1,3,2,1,2,1,2,2,2,0,1,1,0,0,4,1,3,3,0,189,1,1,1,0
4199,8.14,90,2,3,1,0,1,0,1,1,2,1,1,1,0,0,5,1,2,1,1,309,2,1,0,0
4200,8.74,94,0,2,1,1,0,1,2,1,1,2,0,0,0,0,1,0,1,1,0,14,2,2,1,2
4201,8.82,87,1,4,1,1,2,1,2,2,1,2,1,1,1,1,7,1,2,4,0,354,1,1,0,0
4202,7.72,76,0,4,2,1,2,2,1,1,1,0,1,1,1,0,6,1,4,5,0,601,2,2,0,1
4203,9.8,95,0,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,48,0,1,0,2
4204,7.61,87,1,3,2,1,2,1,2,1,2,0,1,1,1,0,6,0,2,1,1,615,1,1,2,0
4205,7.16,70,0,4,2,2,2,2,1,2,0,2,1,1,1,0,7,0,4,3,0,721,2,1,1,0
4206,7.54,74,2,3,2,1,2,1,2,2,0,2,1,1,1,0,5,1,2,3,0,356,2,2,1,1
4207,6.89,78,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18,1,0,1,2
4208,9.4,95,0,3,1,1,1,0,2,2,1,2,1,0,0,0,3,1,0,0,1,33,1,1,0,0
4209,9.02,100,1,2,1,1,2,1,2,2,1,1,1,1,1,1,7,1,5,1,0,419,1,1,1,0
4210,8.23,94,0,4,1,1,2,1,2,2,2,2,1,1,1,1,7,1,5,2,0,609,2,2,0,1
4211,9.75,99,0,4,0,0,0,0,1,2,2,2,0,0,0,0,0,0,2,1,0,35,1,1,1,2
4212,9.95,94,0,4,2,1,2,2,2,2,1,1,1,1,1,1,6,1,6,4,1,837,2,2,2,1
4213,5.72,62,5,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,2
4214,9.62,98,0,3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,99,1,2,1,2
4215,8.14,70,0,3,1,1,2,0,1,2,2,2,1,1,0,0,5,1,4,2,0,418,1,2,1,0
4216,5.84,75,4,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,2
4217,6.08,85,3,4,1,1,1,0,1,0,1,1,0,0,0,0,2,0,1,0,0,32,0,0,1,2
4218,8.46,74,1,3,2,0,2,2,1,1,2,0,1,1,0,0,4,1,2,3,0,310,2,1,1,0
4219,9.3,91,0,3,1,0,1,0,1,1,2,2,0,0,0,0,2,0,0,1,0,40,0,2,0,2
4220,8.13,88,0,4,1,2,1,2,1,1,2,2,1,1,1,1,5,0,2,4,1,317,2,1,0,2
4221,8.03,74,1,3,2,1,2,2,1,1,2,2,1,1,1,0,8,1,3,1,1,585,1,2,1,1
4222,8.44,97,0,4,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,61,2,1,0,0
4223,6.82,85,2,4,2,1,2,1,2,1,0,0,1,1,1,0,6,1,3,5,1,478,1,1,0,0
4224,7.02,81,0,4,2,1,2,1,1,1,1,0,1,1,1,0,7,1,2,1,0,532,2,1,1,1
4225,8.57,84,0,4,1,2,2,2,2,2,1,2,1,1,1,1,7,1,5,2,0,310,1,2,2,1
4226,8.43,92,0,4,2,1,1,1,1,1,2,2,1,1,1,1,5,0,3,2,1,475,1,2,0,0
4227,7.26,81,0,3,2,2,2,2,1,1,2,2,1,1,1,0,6,0,4,1,0,396,2,1,1,0
4228,9.29,86,0,3,2,1,2,1,2,2,2,2,1,1,1,1,7,1,7,5,0,713,2,1,2,1
4229,8.0,80,0,4,1,1,1,1,2,1,0,2,1,1,0,0,5,0,2,1,1,194,0,2,0,0
4230,9.11,95,1,2,1,1,1,1,2,2,2,2,1,1,1,1,5,1,3,4,1,412,2,1,2,0
4231,8.4,97,0,2,1,0,0,0,2,2,1,1,1,1,0,0,2,1,1,1,0,0,2,1,0,0
4232,7.4,76,2,4,2,2,2,2,2,2,2,2,1,1,1,0,8,1,3,2,0,574,1,1,1,1
4233,8.4,71,1,2,1,1,2,1,1,2,1,0,1,1,0,0,2,1,1,3,0,136,1,1,0,2
4234,8.57,95,0,4,1,2,2,1,1,2,2,1,1,1,1,1,7,1,5,2,1,498,1,1,0,1
4235,8.35,95,0,4,2,2,1,1,1,1,1,1,1,1,0,0,5,1,2,1,1,153,2,2,1,0
4236,8.45,73,0,2,2,2,2,1,2,1,1,1,1,1,0,0,5,1,2,2,0,308,1,1,0,0
4237,8.88,91,0,3,2,2,2,2,2,2,2,1,1,1,1,1,4,1,5,3,1,366,1,1,1,1
4238,8.93,91,0,4,2,2,2,1,2,2,2,2,1,1,1,1,7,1,7,5,1,835,2,1,2,1
4239,9.52,95,0,3,1,1,1,1,2,2,1,1,0,0,0,0,2,0,0,0,0,58,0,1,1,2
4240,8.24,88,1,3,2,1,2,1,1,1,2,2,1,1,1,1,5,1,2,3,0,580,2,2,0,0
4241,6.95,66,0,3,2,2,2,2,1,2,0,0,1,1,1,0,4,1,2,3,1,590,1,1,2,0
4242,8.77,90,0,4,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,56,1,2,1,2
4243,8.04,89,0,4,2,2,2,2,1,1,2,1,1,1,1,0,5,1,3,5,1,744,1,2,2,0
4244,5.84,80,4,2,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,70,0,1,0,2
4245,8.97,84,1,3,2,1,1,1,2,2,1,2,1,1,1,1,6,1,2,1,0,488,2,2,0,1
4246,6.83,63,4,3,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,31,1,0,0,2
4247,7.77,88,1,4,2,1,1,1,2,2,1,1,1,1,0,0,4,0,1,3,0,309,0,1,1,0
4248,5.75,61,4,3,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,25,1,0,1,2
4249,8.12,88,0,4,2,0,1,1,2,2,1,0,1,1,0,0,2,0,3,1,0,298,1,1,0,0
4250,7.08,95,2,2,1,1,1,1,1,2,2,1,1,1,0,0,2,0,4,3,0,353,0,1,0,0
4251,8.85,100,0,4,2,2,2,1,2,2,1,1,1,1,1,1,8,0,3,5,1,850,1,1,1,1
4252,7.34,65,2,3,2,2,2,2,2,1,2,0,1,1,1,0,5,1,2,4,1,439,1,1,2,0
4253,7.81,88,0,2,2,2,2,1,1,2,2,0,1,1,1,0,8,0,2,4,1,709,2,2,0,1
4254,5.99,57,5,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,59,1,1,0,2
4255,7.28,81,0,3,2,1,2,2,1,1,2,2,1,1,1,0,4,1,1,5,1,700,1,2,0,1
4256,8.59,92,0,3,1,1,1,0,1,2,2,1,0,0,0,0,1,0,1,1,0,92,1,2,0,2
4257,8.2,91,0,4,1,1,2,2,2,2,2,1,1,1,1,1,6,0,3,1,0,501,2,1,2,1
4258,8.76,100,0,4,0,0,0,1,1,2,2,1,0,0,0,0,2,0,0,0,0,59,1,1,1,0
4259,7.0,61,2,4,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,46,1,1,0,2
4260,5.73,56,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28,0,0,0,2
4261,6.61,55,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,76,1,1,0,2
4262,7.44,85,0,4,2,2,2,2,2,1,1,0,1,1,1,0,4,1,4,4,0,393,1,1,2,1
4263,8.46,92,0,3,1,0,0,0,1,2,2,1,0,0,0,0,2,0,0,0,0,23,2,1,0,0
